expected_time_no_traffic,vehicle_distance_mismatch,vehicle_traffic_stress,distance_km,vehicle_time_efficiency,traffic_weather_risk,is_peak_hour,operational_stress_index,route_frequency,delivery_time_hours,is_heavy_traffic_truck,traffic_level_medium,vehicle_type_car,vehicle_type_motorcycle,vehicle_type_pickup,vehicle_type_truck,vehicle_type_van,weather_clear,weather_clouds,weather_haze,weather_mist,route_traffic_volatility,destination_city_encoded,route_id_encoded,temperature,is_long_route
9.33,1.0,1.7999999999999998,746.4,0.5,1.0,1,0.4385,1555,9.03,0,0,1,0,0,0,0,0,0,1,0,1.1288889141193388,7,12,4.7,0
3.74125,0.3317741396592048,1.2,299.3,0.7200000000000001,1.0,0,0.2915161209488807,1553,4.01,0,0,1,0,0,0,0,0,1,0,0,0.5009009420666494,1,28,4.6,0
13.473333333333333,0.3814943097476496,2.0,808.4,0.7,2.0,0,0.3172241464621474,1555,13.08,0,0,0,0,0,1,0,0,0,0,1,1.272283970490499,7,2,4.7,0
14.835,1.0,3.6,1186.8,0.45,2.0,1,0.6204999999999999,1555,20.16,0,1,1,0,0,0,0,0,1,0,0,2.759597122303389,8,3,4.7,0
17.303076923076922,0.7332622032542011,5.0,1124.7,0.24,2.0,1,0.7309893304881302,1555,20.88,0,1,0,0,0,0,1,0,0,1,0,2.715806390631653,8,13,4.7,0
2.58,0.7416020671834626,1.0,193.5,0.63,2.0,0,0.4565528100775194,1553,2.85,0,0,0,1,0,0,0,0,0,0,1,0.2968218837998896,5,17,4.7,0
12.34,1.0,3.6,987.2,0.425,4.0,1,0.647,1554,15.57,0,1,1,0,0,0,0,0,0,0,1,1.967013590243012,7,25,4.7,0
15.824,1.0,3.0,1186.8,0.54,4.0,1,0.56875,1555,23.67,0,1,0,1,0,0,0,0,0,0,1,2.759597122303389,8,3,4.7,0
16.453333333333333,0.493517017828201,2.0,987.2,1.0,2.0,0,0.3193275526742301,1554,16.56,0,0,0,0,0,1,0,0,0,0,1,1.477872234499204,7,25,4.6,0
2.7,0.676,2.0,162.0,0.7,1.0,0,0.3812,1554,3.1,0,0,0,0,0,1,0,0,1,0,0,0.2853590794861477,8,26,4.6,0
16.178333333333335,0.4849077984959308,2.0,970.7,0.7,0.0,0,0.3327361697743896,1555,16.16,0,0,0,0,0,1,0,1,0,0,0,1.5034714627894117,3,38,4.7,0
2.5,0.0,1.2,200.0,0.7200000000000001,2.0,0,0.2636874999999999,1554,2.59,0,0,1,0,0,0,0,0,0,0,1,0.3557260486002069,4,7,4.6,0
3.333333333333333,0.6,2.0,200.0,0.7,1.0,0,0.3409999999999999,1554,3.82,0,0,0,0,0,1,0,0,1,0,0,0.3557260486002069,4,7,4.7,0
7.945714285714287,0.4606256742179073,4.5,556.2,0.34,2.0,1,0.630093851132686,1555,10.73,0,1,0,0,1,0,0,0,1,0,0,1.2760416409548518,1,36,4.7,0
16.06714285714286,0.7332622032542011,1.5,1124.7,0.765,1.0,0,0.4000993304881301,1555,16.71,0,0,0,0,1,0,0,0,1,0,0,1.9463682306387724,8,13,4.6,0
3.076923076923077,0.3333333333333333,1.8,200.0,0.99,1.0,0,0.26625,1555,2.72,0,0,0,0,0,0,1,0,0,1,0,0.3077806478421163,2,15,4.7,0
17.758333333333333,0.5307367433129986,3.0,1065.5,0.2,2.0,1,0.5706105114969497,1554,17.06,0,0,0,0,0,1,0,0,0,0,1,1.6515124965524606,5,40,4.6,0
3.333333333333333,0.6,2.0,200.0,0.7,1.0,0,0.359,1554,3.54,0,0,0,0,0,1,0,0,1,0,0,0.3557260486002069,4,7,4.7,0
4.96,1.0,1.0,372.0,0.9,1.0,0,0.3199999999999999,1554,6.26,0,0,0,1,0,0,0,0,1,0,0,0.6564234879666067,7,33,4.6,0
4.328,1.0,1.0,324.6,0.9,2.0,0,0.33875,1555,5.01,0,0,0,1,0,0,0,0,0,0,1,0.50031095209798,2,37,4.6,0
15.824,1.0,1.5,1186.8,0.6,2.0,1,0.44875,1555,18.69,0,0,0,1,0,0,0,0,0,0,1,2.122146061928217,8,3,4.7,0
5.94,0.2872,5.0,356.4,0.1399999999999999,4.0,1,0.65308,1551,7.85,1,1,0,0,0,1,0,0,0,0,1,0.7473060820189998,0,35,4.7,0
0.98,0.608,1.2,78.4,0.9,1.0,0,0.2376999999999999,1552,0.99,0,0,1,0,0,0,0,0,0,1,0,0.1227308108306087,4,11,4.7,0
7.534285714285714,0.4311717861205915,1.5,527.4,0.9,2.0,0,0.2621757679180887,1555,6.98,0,0,0,0,1,0,0,0,0,0,1,0.9372457579680498,4,31,4.6,0
12.31230769230769,0.625140572285393,3.6,800.3,0.6400000000000001,4.0,0,0.5032710858428089,1554,15.22,0,1,0,0,0,0,1,0,0,0,1,1.7856098417446566,0,4,4.6,0
6.696250000000001,0.939985066268434,1.2,535.7,0.9,1.0,0,0.3174977599402651,1555,7.34,0,0,1,0,0,0,0,0,1,0,0,0.9535454845437068,0,27,4.6,0
5.483076923076923,0.1582491582491582,3.6,356.4,0.6400000000000001,4.0,0,0.4332373737373737,1551,6.3,0,1,0,0,0,0,1,0,0,0,1,0.7473060820189998,0,35,4.6,0
4.993846153846154,0.0757855822550832,1.8,324.6,0.99,2.0,0,0.2276178373382624,1555,4.64,0,0,0,0,0,0,1,0,0,0,1,0.50031095209798,2,37,4.6,0
17.386666666666667,1.0,1.0,1304.0,0.63,2.0,0,0.531875,1554,20.57,0,0,0,1,0,0,0,0,0,0,1,1.9807588052711391,4,24,4.6,0
9.295714285714286,0.5389580451821117,1.5,650.7,0.9,1.0,0,0.3080437067773167,1555,9.46,0,0,0,0,1,0,0,0,1,0,0,1.0851999385904798,8,34,4.6,0
10.00375,1.0,1.2,800.3,0.9,2.0,0,0.343375,1554,10.23,0,0,1,0,0,0,0,0,0,0,1,1.4143702936492064,0,4,4.7,0
2.6666666666666665,0.75,1.0,200.0,0.63,1.0,0,0.3725,1554,3.33,0,0,0,1,0,0,0,0,1,0,0,0.3557260486002069,4,7,4.6,0
6.741538461538461,0.3153811045184846,1.8,438.2,0.99,2.0,0,0.3074321656777727,1555,5.95,0,0,0,0,0,0,1,0,0,0,1,0.7591338877765479,7,9,4.7,0
4.65,0.6935483870967741,1.2,372.0,0.7200000000000001,2.0,0,0.3311572580645161,1554,4.72,0,0,1,0,0,0,0,0,0,0,1,0.6564234879666067,7,33,4.7,0
2.6666666666666665,0.75,3.0,200.0,0.54,2.0,1,0.4999999999999999,1555,3.86,0,1,0,1,0,0,0,0,0,1,0,0.3965077007237578,2,15,4.7,0
15.655,0.4676887043543064,2.0,939.3,0.7,2.0,0,0.3661533056531459,1554,15.73,0,0,0,0,0,1,0,0,0,0,1,1.6465690875530403,8,43,4.6,0
1.0453333333333334,0.3622448979591837,3.0,78.4,0.54,2.0,1,0.4418367346938775,1552,1.61,0,1,0,1,0,0,0,0,0,1,0,0.1600150578006449,4,11,4.6,0
2.5,0.0,1.2,200.0,0.81,1.0,0,0.1877499999999999,1555,2.56,0,0,1,0,0,0,0,0,0,1,0,0.3077806478421163,2,15,4.7,0
10.078666666666669,1.0,1.0,755.9,0.63,2.0,0,0.4343749999999999,1554,11.25,0,0,0,1,0,0,0,0,0,0,1,1.152604735651087,7,20,4.7,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,0.0,0,0.3015,1554,2.75,0,0,0,0,1,0,0,1,0,0,0,0.3015183344589135,7,18,4.7,0
5.41,0.3507999999999999,2.0,324.6,1.0,1.0,0,0.23162,1555,5.43,0,0,0,0,0,1,0,0,0,1,0,0.50031095209798,2,37,4.7,0
2.6666666666666665,0.75,1.0,200.0,0.9,0.0,0,0.30125,1554,2.99,0,0,0,1,0,0,0,1,0,0,0,0.357263066972239,8,19,4.7,0
5.723076923076923,0.1935483870967742,2.7,372.0,0.3,1.0,1,0.4470322580645161,1554,5.75,0,0,0,0,0,0,1,0,1,0,0,0.6564234879666067,7,33,4.7,0
14.62,1.0,1.2,1169.6,0.7200000000000001,1.0,0,0.4093,1555,15.34,0,0,1,0,0,0,0,0,1,0,0,2.043826782056887,8,21,4.6,0
5.314285714285714,0.1935483870967742,1.5,372.0,0.9,2.0,0,0.2265322580645161,1554,4.88,0,0,0,0,1,0,0,0,0,0,1,0.6564234879666067,7,33,4.7,0
12.297142857142855,0.6514869888475836,1.5,860.8,0.765,2.0,0,0.4194230483271375,1555,12.0,0,0,0,0,1,0,0,0,0,0,1,1.523126808065,7,44,4.6,0
1.12,0.7386666666666667,1.5,78.4,0.9,1.0,0,0.2858,1552,1.04,0,0,0,0,1,0,0,0,0,1,0,0.1227308108306087,4,11,4.7,0
19.78,0.5786990225817323,5.0,1186.8,0.1399999999999999,4.0,1,0.7328048533872598,1555,26.57,1,1,0,0,0,1,0,0,0,0,1,2.759597122303389,8,3,4.6,0
12.436923076923076,0.6288965858485898,1.8,808.4,0.8,2.0,0,0.3378344878772884,1555,11.95,0,0,0,0,0,0,1,0,0,0,1,1.272283970490499,7,2,4.7,0
8.241538461538463,0.4399850662684338,1.8,535.7,0.99,1.0,0,0.264697759940265,1555,8.14,0,0,0,0,0,0,1,0,1,0,0,0.9535454845437068,0,27,4.6,0
10.105,1.0,3.6,808.4,0.425,4.0,1,0.602,1555,13.13,0,1,1,0,0,0,0,0,0,0,1,1.5512516669057068,7,2,4.7,0
21.871666666666663,0.6189895603139526,2.0,1312.3,0.7,2.0,0,0.3528484340470929,1555,22.62,0,0,0,0,0,1,0,0,0,0,1,2.0015061436114707,0,22,4.7,0
1.0453333333333334,0.3622448979591837,1.0,78.4,0.9,2.0,0,0.2430867346938775,1552,1.26,0,0,0,1,0,0,0,0,0,0,1,0.1227308108306087,4,11,4.7,0
9.295714285714286,0.5389580451821117,4.5,650.7,0.36,2.0,1,0.6530437067773168,1555,12.74,0,1,0,0,1,0,0,0,1,0,0,1.4190260349636343,8,34,4.7,0
13.31875,1.0,1.2,1065.5,0.7200000000000001,2.0,0,0.4356249999999999,1554,12.91,0,0,1,0,0,0,0,0,0,0,1,1.6515124965524606,5,40,4.7,0
5.592,1.0,1.0,419.4,0.63,1.0,0,0.45875,1553,6.79,0,0,0,1,0,0,0,0,1,0,0,0.7034348215264423,8,10,4.7,0
16.40375,1.0,2.4,1312.3,0.81,4.0,0,0.46675,1555,21.97,0,1,1,0,0,0,0,0,0,0,1,2.727706604448832,0,22,4.7,0
2.4923076923076923,0.46,1.8,162.0,0.99,2.0,0,0.35545,1554,2.26,0,0,0,0,0,0,1,0,0,0,1,0.2853590794861477,8,26,4.7,0
10.778666666666666,1.0,1.0,808.4,0.63,2.0,0,0.4343749999999999,1555,12.43,0,0,0,1,0,0,0,0,0,0,1,1.272283970490499,7,2,4.7,0
4.427692307692308,0.0406666666666666,1.8,287.8,0.99,2.0,0,0.2223499999999999,1550,3.98,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39,4.7,0
4.506153846153846,0.0236666666666667,1.8,292.9,0.8,2.0,0,0.2808,1555,4.03,0,0,0,0,0,0,1,0,0,0,1,0.5045728230755522,6,41,4.6,0
10.493846153846157,0.5601817915261692,3.6,682.1,0.6400000000000001,2.0,0,0.5070272687289253,1555,13.74,0,1,0,0,0,0,1,0,1,0,0,1.5827788209411635,3,30,4.6,0
3.990666666666667,0.8329435349148012,1.0,299.3,0.63,1.0,0,0.4336915302372202,1553,4.96,0,0,0,1,0,0,0,0,1,0,0,0.5009009420666494,1,28,4.6,0
0.8712500000000001,0.6515000000000001,1.2,69.7,0.7200000000000001,2.0,0,0.3248499999999999,1546,0.9,0,0,1,0,0,0,0,0,0,0,1,0.1063668127260022,4,1,4.6,0
5.723076923076923,0.1935483870967742,1.8,372.0,0.99,1.0,0,0.2277322580645161,1554,5.69,0,0,0,0,0,0,1,0,1,0,0,0.6564234879666067,7,33,4.6,0
9.44875,1.0,1.2,755.9,0.9,2.0,0,0.31525,1554,9.79,0,0,1,0,0,0,0,0,0,0,1,1.152604735651087,7,20,4.7,0
7.945714285714287,0.4606256742179073,4.5,556.2,0.34,2.0,1,0.630093851132686,1555,11.1,0,1,0,0,1,0,0,0,1,0,0,1.2760416409548518,1,36,4.6,0
5.483076923076923,0.1582491582491582,5.0,356.4,0.21,4.0,1,0.6387373737373737,1551,6.87,0,1,0,0,0,0,1,0,0,0,1,0.7473060820189998,0,35,4.6,0
15.655,0.4676887043543064,4.0,939.3,0.5599999999999999,4.0,0,0.5051533056531459,1554,20.66,1,1,0,0,0,1,0,0,0,0,1,2.123608983844053,8,43,4.6,0
14.62,1.0,3.6,1169.6,0.425,2.0,1,0.59075,1555,20.66,0,1,1,0,0,0,0,0,1,0,0,2.704792311871473,8,21,4.6,0
10.010769230769233,0.5389580451821117,3.6,650.7,0.6400000000000001,2.0,0,0.5200437067773167,1555,13.75,0,1,0,0,0,0,1,0,1,0,0,1.4190260349636343,8,34,4.7,0
6.82,0.9501466275659824,3.6,545.6,0.425,2.0,1,0.6192719941348973,1553,9.61,0,1,1,0,0,0,0,0,1,0,0,1.2944065789677974,5,8,4.6,0
20.189230769230768,0.7713937361883716,1.8,1312.3,0.8,2.0,0,0.4132090604282557,1555,19.64,0,0,0,0,0,0,1,0,0,0,1,2.0015061436114707,0,22,4.6,0
8.133750000000001,1.0,1.2,650.7,0.7200000000000001,1.0,0,0.4093,1555,9.1,0,0,1,0,0,0,0,0,1,0,0,1.0851999385904798,8,34,4.6,0
14.835,1.0,1.2,1186.8,0.9,1.0,0,0.3399999999999999,1555,16.76,0,0,1,0,0,0,0,0,1,0,0,2.122146061928217,8,3,4.7,0
8.928333333333335,0.0666417771140564,2.0,535.7,0.7,1.0,0,0.2789962665671084,1555,9.66,0,0,0,0,0,1,0,0,1,0,0,0.9535454845437068,0,27,4.7,0
8.3475,1.0,1.2,667.8,0.7200000000000001,2.0,0,0.377125,1553,8.16,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42,4.7,0
17.497333333333334,1.0,3.0,1312.3,0.54,4.0,1,0.56875,1555,26.18,0,1,0,1,0,0,0,0,0,0,1,2.727706604448832,0,22,4.7,0
2.4923076923076923,0.46,1.8,162.0,0.99,1.0,0,0.32386,1554,2.44,0,0,0,0,0,0,1,0,1,0,0,0.2853590794861477,8,26,4.6,0
2.3142857142857145,0.46,1.5,162.0,0.765,1.0,0,0.35911,1554,2.43,0,0,0,0,1,0,0,0,1,0,0,0.2853590794861477,8,26,4.6,0
11.13,0.2512728361784965,5.0,667.8,0.1399999999999999,4.0,1,0.6476909254267744,1553,13.78,1,1,0,0,0,1,0,0,0,0,1,1.2802574870027883,7,42,4.6,0
8.133750000000001,1.0,1.2,650.7,0.7200000000000001,1.0,0,0.4093,1555,8.65,0,0,1,0,0,0,0,0,1,0,0,1.0851999385904798,8,34,4.6,0
6.741538461538461,0.3153811045184846,1.8,438.2,0.6400000000000001,2.0,0,0.3308071656777727,1555,6.55,0,0,0,0,0,0,1,0,0,0,1,0.7591338877765479,7,9,4.6,0
12.44,0.330117899249732,2.0,746.4,0.7,2.0,0,0.3095176848874598,1555,13.06,0,0,0,0,0,1,0,0,0,0,1,1.1288889141193388,7,12,4.7,0
4.993846153846154,0.0757855822550832,1.8,324.6,0.99,1.0,0,0.1983678373382624,1555,4.81,0,0,0,0,0,0,1,0,0,1,0,0.50031095209798,2,37,4.6,0
16.06714285714286,0.7332622032542011,1.5,1124.7,0.9,1.0,0,0.3209893304881301,1555,14.68,0,0,0,0,1,0,0,0,0,1,0,1.9463682306387724,8,13,4.7,0
3.076923076923077,0.3333333333333333,5.0,200.0,0.24,0.0,1,0.635,1555,3.74,0,1,0,0,0,0,1,1,0,0,0,0.3965077007237578,2,15,4.7,0
10.76,1.0,1.2,860.8,0.81,2.0,0,0.3827499999999999,1555,11.19,0,0,1,0,0,0,0,0,0,0,1,1.523126808065,7,44,4.7,0
2.6666666666666665,0.75,1.0,200.0,0.9,2.0,0,0.30125,1554,3.02,0,0,0,1,0,0,0,0,0,0,1,0.3557260486002069,4,7,4.7,0
3.8373333333333335,0.8262682418346073,1.0,287.8,0.9,2.0,0,0.3126902362751911,1550,4.52,0,0,0,1,0,0,0,0,0,0,1,0.442232158859137,4,39,4.7,0
13.867142857142856,0.6909446790975585,1.5,970.7,0.765,0.0,0,0.3551417018646338,1555,12.79,0,0,0,0,1,0,0,1,0,0,0,1.5034714627894117,3,38,4.6,0
7.142666666666667,1.0,1.0,535.7,0.9,1.0,0,0.3575,1555,9.4,0,0,0,1,0,0,0,0,1,0,0,0.9535454845437068,0,27,4.6,0
7.652857142857144,0.4399850662684338,1.5,535.7,0.765,2.0,0,0.3174977599402651,1555,7.01,0,0,0,0,1,0,0,0,0,0,1,0.9535454845437068,0,27,4.6,0
14.835,1.0,3.6,1186.8,0.45,2.0,1,0.5845,1555,22.12,0,1,1,0,0,0,0,0,1,0,0,2.759597122303389,8,3,4.6,0
4.0575,0.5757855822550833,1.2,324.6,0.81,2.0,0,0.2741178373382624,1555,4.06,0,0,1,0,0,0,0,0,0,0,1,0.50031095209798,2,37,4.7,0
0.91375,0.6345000000000001,1.2,73.1,0.9,2.0,0,0.260425,1552,0.92,0,0,1,0,0,0,0,0,0,0,1,0.1104951328548823,2,0,4.7,0
5.41,0.3507999999999999,5.0,324.6,0.16,2.0,1,0.64262,1555,7.2,1,1,0,0,0,1,0,0,0,1,0,0.6505461812324896,2,37,4.6,0
5.483076923076923,0.1582491582491582,3.6,356.4,0.6400000000000001,4.0,0,0.4332373737373737,1551,6.67,0,1,0,0,0,0,1,0,0,0,1,0.7473060820189998,0,35,4.7,0
0.91375,0.6345000000000001,3.6,73.1,0.425,4.0,1,0.547175,1552,1.16,0,1,1,0,0,0,0,0,0,0,1,0.1441816866424264,2,0,4.6,0
4.0575,0.5757855822550833,1.2,324.6,0.7200000000000001,1.0,0,0.2891178373382624,1555,4.17,0,0,1,0,0,0,0,0,0,1,0,0.50031095209798,2,37,4.7,0
9.093333333333334,0.0835777126099707,5.0,545.6,0.1399999999999999,2.0,1,0.6423366568914955,1553,12.73,1,1,0,0,0,1,0,0,1,0,0,1.2944065789677974,5,8,4.7,0
12.946666666666664,0.3563336766220391,2.0,776.8,0.7,1.0,0,0.3224500514933058,1555,14.83,0,0,0,0,0,1,0,0,1,0,0,1.4089601265145704,5,32,4.7,0
5.483076923076923,0.1582491582491582,1.8,356.4,0.99,2.0,0,0.2399873737373737,1551,5.27,0,0,0,0,0,0,1,0,0,0,1,0.5404379032871137,0,35,4.7,0
14.206666666666669,1.0,1.0,1065.5,0.63,2.0,0,0.531875,1554,16.8,0,0,0,1,0,0,0,0,0,0,1,1.6515124965524606,5,40,4.6,0
2.5,0.0,1.2,200.0,0.7200000000000001,1.0,0,0.2027499999999999,1554,2.6,0,0,1,0,0,0,0,0,0,1,0,0.3409104653774038,2,5,4.6,0
13.162666666666668,1.0,2.0,987.2,0.81,4.0,0,0.43125,1554,19.65,0,1,0,1,0,0,0,0,0,0,1,1.967013590243012,7,25,4.7,0
9.71,1.0,1.2,776.8,0.9,1.0,0,0.3399999999999999,1555,10.73,0,0,1,0,0,0,0,0,1,0,0,1.4089601265145704,5,32,4.7,0
8.241538461538463,0.4399850662684338,2.7,535.7,0.3,1.0,1,0.483997759940265,1555,8.56,0,0,0,0,0,0,1,0,1,0,0,0.9535454845437068,0,27,4.7,0
6.82,0.9501466275659824,1.2,545.6,0.7200000000000001,2.0,0,0.4281469941348973,1553,6.72,0,0,1,0,0,0,0,0,0,0,1,0.972183237495736,5,8,4.7,0
3.333333333333333,0.6,2.0,200.0,0.5599999999999999,1.0,0,0.376,1554,3.8,0,0,0,0,0,1,0,0,1,0,0,0.3557260486002069,4,7,4.7,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.9,2.0,0,0.2474999999999999,1554,2.62,0,0,0,0,1,0,0,0,0,0,1,0.3015183344589135,7,18,4.6,0
21.871666666666663,0.6189895603139526,5.0,1312.3,0.16,4.0,1,0.7338484340470928,1555,27.23,1,1,0,0,0,1,0,0,0,0,1,2.727706604448832,0,22,4.6,0
20.189230769230768,0.7713937361883716,5.0,1312.3,0.21,4.0,1,0.7847090604282558,1555,23.6,0,1,0,0,0,0,1,0,0,0,1,2.727706604448832,0,22,4.7,0
10.00375,1.0,1.2,800.3,0.7200000000000001,1.0,0,0.3624999999999999,1554,10.82,0,0,1,0,0,0,0,0,1,0,0,1.4143702936492064,0,4,4.7,0
2.857142857142857,0.3333333333333333,4.5,200.0,0.34,4.0,1,0.6515,1554,3.47,0,1,0,0,1,0,0,0,0,0,1,0.3989118659087909,2,23,4.7,0
6.952500000000001,0.9606256742179072,1.7999999999999998,556.2,0.5,1.0,1,0.440093851132686,1555,7.52,0,0,1,0,0,0,0,0,1,0,0,0.9756827402805008,1,36,4.6,0
14.102857142857143,0.6961102106969206,1.5,987.2,0.765,2.0,0,0.426116531604538,1554,12.52,0,0,0,0,1,0,0,0,0,0,1,1.477872234499204,7,25,4.6,0
5.94,0.2872,2.0,356.4,0.7,2.0,0,0.30308,1551,6.18,0,0,0,0,0,1,0,0,0,0,1,0.5404379032871137,0,35,4.7,0
3.076923076923077,0.3333333333333333,1.8,200.0,0.99,2.0,0,0.26625,1554,2.78,0,0,0,0,0,0,1,0,0,0,1,0.3557260486002069,4,7,4.7,0
3.5975,0.3050729673384295,1.2,287.8,0.7200000000000001,2.0,0,0.2728859451007644,1550,3.75,0,0,1,0,0,0,0,0,0,0,1,0.442232158859137,4,39,4.7,0
8.928333333333335,0.0666417771140564,2.0,535.7,1.0,2.0,0,0.2084962665671084,1555,8.89,0,0,0,0,0,1,0,0,0,0,1,0.9535454845437068,0,27,4.7,0
17.303076923076922,0.7332622032542011,1.8,1124.7,0.99,1.0,0,0.3648493304881301,1555,17.24,0,0,0,0,0,0,1,0,1,0,0,1.9463682306387724,8,13,4.6,0
4.506153846153846,0.0236666666666667,2.7,292.9,0.3,2.0,1,0.4688,1555,4.28,0,0,0,0,0,0,1,0,0,0,1,0.5045728230755522,6,41,4.7,0
14.45076923076923,0.6806132226125838,1.8,939.3,0.8,2.0,0,0.3455919833918875,1554,14.03,0,0,0,0,0,0,1,0,0,0,1,1.6465690875530403,8,43,4.7,0
2.6666666666666665,0.75,1.0,200.0,0.9,0.0,0,0.30125,1554,2.94,0,0,0,1,0,0,0,1,0,0,0,0.3020195910121652,4,16,4.6,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.9,2.0,0,0.2474999999999999,1554,2.75,0,0,0,0,1,0,0,0,0,0,1,0.3092886560451122,2,23,4.6,0
3.076923076923077,0.3333333333333333,1.8,200.0,0.8,2.0,0,0.2935,1554,2.93,0,0,0,0,0,0,1,0,0,0,1,0.3092886560451122,2,23,4.6,0
19.49333333333333,0.5725034199726402,2.0,1169.6,0.7,1.0,0,0.336875512995896,1555,21.92,0,0,0,0,0,1,0,0,1,0,0,2.043826782056887,8,21,4.6,0
11.74125,1.0,1.2,939.3,0.7200000000000001,2.0,0,0.377125,1554,11.98,0,0,1,0,0,0,0,0,0,0,1,1.6465690875530403,8,43,4.7,0
4.796666666666667,0.4244,2.0,287.8,1.0,2.0,0,0.2621599999999999,1550,4.77,0,0,0,0,0,1,0,0,0,0,1,0.442232158859137,4,39,4.7,0
6.989999999999999,0.1612,5.0,419.4,0.1399999999999999,2.0,1,0.6539799999999999,1553,9.57,1,1,0,0,0,1,0,0,1,0,0,0.9206360063258492,8,10,4.7,0
7.515,0.0982,2.0,450.9,0.5599999999999999,1.0,0,0.31873,1555,7.97,0,0,0,0,0,1,0,0,1,0,0,0.7700357790000414,3,6,4.6,0
11.368333333333334,0.2669696525436153,2.0,682.1,0.7,0.0,0,0.3000454478815423,1555,11.46,0,0,0,0,0,1,0,1,0,0,0,1.2321912687461158,3,30,4.6,0
4.427692307692308,0.0406666666666666,1.8,287.8,0.99,2.0,0,0.2223499999999999,1550,4.16,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39,4.6,0
7.274666666666667,1.0,1.0,545.6,0.81,1.0,0,0.4024999999999999,1553,9.62,0,0,0,1,0,0,0,0,1,0,0,0.972183237495736,5,8,4.7,0
0.9957142857142858,0.7676666666666667,1.5,69.7,0.9,2.0,0,0.31265,1546,0.94,0,0,0,0,1,0,0,0,0,0,1,0.1063668127260022,4,1,4.6,0
1.1616666666666666,1.0,2.0,69.7,1.0,2.0,0,0.3485,1546,1.18,0,0,0,0,0,1,0,0,0,0,1,0.1063668127260022,4,1,4.6,0
10.76,1.0,1.2,860.8,0.7200000000000001,2.0,0,0.377125,1555,11.03,0,0,1,0,0,0,0,0,0,0,1,1.523126808065,7,44,4.7,0
7.292307692307692,0.3670886075949367,1.8,474.0,0.99,1.0,0,0.2420632911392404,1554,6.75,0,0,0,0,0,0,1,0,0,1,0,0.83771955725196,2,29,4.6,0
5.4775,0.8153811045184847,1.2,438.2,0.9,2.0,0,0.3156821656777727,1555,5.38,0,0,1,0,0,0,0,0,0,0,1,0.7591338877765479,7,9,4.7,0
14.62,1.0,1.2,1169.6,0.9,1.0,0,0.304,1555,15.31,0,0,1,0,0,0,0,0,1,0,0,2.043826782056887,8,21,4.7,0
3.076923076923077,0.3333333333333333,1.8,200.0,0.99,2.0,0,0.26625,1554,2.75,0,0,0,0,0,0,1,0,0,0,1,0.3015183344589135,7,18,4.6,0
8.556923076923077,0.4606256742179073,1.8,556.2,0.99,2.0,0,0.285343851132686,1555,8.21,0,0,0,0,0,0,1,0,0,0,1,0.9756827402805008,1,36,4.6,0
9.54,0.5507637017070979,4.5,667.8,0.36,4.0,1,0.6251145552560646,1553,11.1,0,1,0,0,1,0,0,0,0,0,1,1.2802574870027883,7,42,4.6,0
9.093333333333334,0.0835777126099707,2.0,545.6,1.0,1.0,0,0.2227366568914956,1553,9.94,0,0,0,0,0,1,0,0,1,0,0,0.972183237495736,5,8,4.7,0
9.54,0.5507637017070979,1.5,667.8,0.9,2.0,0,0.2801145552560646,1553,8.69,0,0,0,0,1,0,0,0,0,0,1,1.0246882439661016,7,42,4.7,0
8.676,1.0,1.0,650.7,0.63,1.0,0,0.488,1555,11.27,0,0,0,1,0,0,0,0,1,0,0,1.0851999385904798,8,34,4.7,0
10.105,1.0,3.6,808.4,0.425,4.0,1,0.602,1555,12.82,0,1,1,0,0,0,0,0,0,0,1,1.5512516669057068,7,2,4.7,0
2.5,0.0,1.2,200.0,0.9,1.0,0,0.154,1554,2.62,0,0,1,0,0,0,0,0,1,0,0,0.3409104653774038,2,5,4.7,0
18.733846153846155,0.7536338999753635,1.8,1217.7,0.6400000000000001,0.0,0,0.3740450849963044,1555,16.59,0,0,0,0,0,0,1,1,0,0,0,1.879536558800963,0,14,4.6,0
8.3475,1.0,1.2,667.8,0.9,2.0,0,0.31525,1553,8.24,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42,4.6,0
2.6666666666666665,0.75,1.5,200.0,0.6,2.0,1,0.4581249999999999,1554,2.96,0,0,0,1,0,0,0,0,0,0,1,0.3020195910121652,4,16,4.6,0
17.993846153846153,0.7435020519835841,1.8,1169.6,0.99,1.0,0,0.3663853077975376,1555,17.57,0,0,0,0,0,0,1,0,1,0,0,2.043826782056887,8,21,4.6,0
6.26,0.3153811045184846,1.5,438.2,0.9,1.0,0,0.2583071656777727,1555,6.66,0,0,0,0,1,0,0,0,1,0,0,0.7591338877765479,7,9,4.7,0
6.452307692307692,0.284692417739628,1.8,419.4,0.99,1.0,0,0.2765038626609442,1553,6.64,0,0,0,0,0,0,1,0,1,0,0,0.7034348215264423,8,10,4.7,0
11.95076923076923,0.6138002059732235,5.0,776.8,0.21,4.0,1,0.7610700308959836,1555,15.01,0,1,0,0,0,0,1,0,0,0,1,1.6781618573478707,5,32,4.6,0
